"url","headline","date","author","affiliation","content"
"https://www.bbc.com/sport/av/football/48328525",NA,NA,NA,NA,""
"https://www.bbc.com/news/uk-england-leeds-64517025","Drunk Leeds Bradford Airport passenger assaulted staff and police",2023-02-03,NA,NA,"A drunk passenger who attacked staff at Leeds Bradford Airport has been given a suspended jail sentence. Robert Smith, 45, of Lawns Green, New Farnley, Leeds, was turned away from his flight to Tenerife on 18 May 2022. Police said he attacked airport staff and headbutted a detective in the face before he was taken into custody. He was given an eight-month prison sentence, suspended for a year, and ordered to pay his victims compensation at Leeds Magistrates' Court on Monday. Jet2 staff saw Smith knock over a stool in an airport bar as he walked towards the gate following a final call for the 16:20BST flight to the Canaries. He denied being drunk and was allowed through to the gate, but was stopped after bumping into glass panels on his way towards boarding. When told he could not board the plane, Smith attacked staff and had to be restrained by bar staff and other passengers. He headbutted the detective after being handcuffed and had to be taken to the police van in a wheelchair, after leg restraints were also used. Smith admitted two counts of common assault and one count of assaulting an emergency services worker. Phil Ward, managing director at Jet2.com, said: ""Disruptive passenger behaviour can lead to very serious consequences such as banning orders and financial penalties, and as this case proves, severe court action."" Sgt Anne Haydock from West Yorkshire Police said disruptive behaviour ""can be a potential risk to the safety of the aircraft and can also result in aircraft diversions that cause significant inconvenience and cost"". Smith was ordered to do 250 hours of community service and pay compensation of £120 to each of his victims. Follow BBC Yorkshire on Facebook, Twitter and Instagram. Send your story ideas to yorkslincs.news@bbc.co.uk."
"https://www.bbc.com/news/world-48787816",NA,NA,NA,NA,""
"https://www.bbc.com/news/uk-england-tees-62734865","Teesside Airport disappointed at loss of Loganair Newquay flights",2022-08-31,NA,NA,"A North East airport has said it is disappointed after an airline cancelled flights to Cornwall. Loganair has suspended routes at Newquay airport in Cornwall, affecting services to and from Teesside and Newcastle airports. The move has come as part of a dispute between the airline and the Cornish airport. Teesside Airport said it would ""continue to work with numerous airline partners"" to find other routes. The seasonal service between Teesside and Newquay had been due to stop at the end of October anyway but the airline has said it has also decided to ""curtail"" its summer 2023 plans as well, the Local Democracy Reporting Service said. A Loganair spokesman said the decision had been made with a ""heavy heart"". A spokesman for Teesside Airport, which has recorded losses of £11.8m and also lost a route to London earlier this year, said: ""We are disappointed to see Loganair has pulled its routes to Newquay on what appears to be a disagreement between the airline and Newquay-Cornwall airport.  ""We continue to work with numerous airline partners to look at growing our route connectivity."" Newcastle Airport said Loganair flights to Newquay would end on 27 October but the route would resume in March 2023. A spokesman said there would still be ""year-round"" Loganair flights to Exeter. Follow BBC North East & Cumbria on Twitter, Facebook and Instagram. Send your story ideas to northeastandcumbria@bbc.co.uk."
"https://www.bbc.com/news/entertainment-arts-52474272",NA,NA,NA,NA,""
"https://www.bbc.com/sport/av/cricket/53992370",NA,NA,NA,NA,""
"https://www.bbc.com/news/uk-politics-57824560",NA,NA,NA,NA,""
"https://www.bbc.com/news/entertainment-arts-57332739","International Booker Prize: David Diop becomes first French winner",2021-06-02,NA,NA,"David Diop has become the first French writer to win the International Booker Prize, judges announced on Wednesday. His second novel, At Night All Blood is Black, was inspired by his great-grandfather's silence about his experiences in World War One. The £50,000 prize will be split between Diop and the book's translator - US author and poet Anna Moschovakis. It fended off competition from five other shortlisted titles, including Éric Vuillard's The War of the Poor. The International Booker Prize is awarded every year for a single book that is translated into English and published in the UK or Ireland. This year's winning entry, by the French-Senegalese writer and literature professor, portrays a young man's descent into madness, and tells the story of the Senegalese who fought for France during the conflict. ""More than a century after World War One, a great new African writer is asking these questions in a spare yet extraordinary novel about this bloody stain on human history,"" said The New York Times in its review. The Star Tribune said: ""Though short, it is an immersive, propulsive read, one that searingly evokes the terrors of trench warfare, the relentless loss of life, and the irreparable damage inflicted on the human soul."" Speaking to the BBC recently, Diop said of his great-grandfather: ""He never said anything to his wife, or to my mother, about his experience. That is why I was always very interested by all the tales and accounts which gave one access to a form of intimacy with that particular war."" The book was announced as the winner by the chair of the judges Lucy Hughes-Hallett, during a virtual celebration at Coventry Cathedral on Wednesday afternoon. ""This story of warfare and love and madness has a terrifying power,"" said Hughes-Hallet. ""The protagonist is accused of sorcery, and there is something uncanny about the way the narrative works on the reader. ""We judges agreed that its incantatory prose and dark, brilliant vision had jangled our emotions and blown our minds. That it had cast a spell on us."" Prior to the win, Diop's novel had already bagged a raft of other literary awards, including France's Prix Goncourt des Lycéensm and the Swiss Prix Ahmadou Korouma, as well as the Strega European Prize in Italy. Follow us on Facebook or on Twitter @BBCNewsEnts. If you have a story suggestion email entertainment.news@bbc.co.uk."
"https://www.bbc.com/news/world-middle-east-12268567",NA,NA,NA,NA,""
"https://www.bbc.com/news/world-12986796",NA,NA,NA,NA,""
"https://www.bbc.com/news/uk-politics-14046879",NA,NA,NA,NA,""
"https://www.bbc.com/news/business-14073107",NA,NA,NA,NA,"There are two big questions for James Murdoch, the chairman of News International, who tonight announced the closure of the News of the World. The first is whether he sacrificed a business, and the career prospects of the News of the World's staff, to protect a particularly valued employee: Rebekah Brooks, the chief executive of News International. Presumably, no-one will think that he did that in a conscious, deliberate way. But the sharpest critics of the malpractices at the News of the World, such as the Labour leader Ed Miliband, have been calling for her head. None of those critics, to my knowledge, were demanding that the News of the World should be shut. So it is at least plausible that if Rebekah Brooks had resigned in the past 24 hours, some of the popular and political fury towards News International and the News of the World would have been assuaged. The second question is whether the closure of the News of the World will be seen by the media regulator, Ofcom, as making News Corporation, parent company of News International, a more or less fit-and-proper owner of British Sky Broadcasting, the UK's biggest television business (it is Ofcom's statutory duty to adjudicate on that important issue). On the one hand, James Murdoch can say that the rot within his organisation has tonight been cut out. On the other hand, he has admitted in a remarkable statement that he and his father Rupert Murdoch failed to identify that the News of the World's newsroom was out of control for many years. And even when evidence started to emerge in 2006 that the News of the World was obtaining stories in illicit ways, it took four more years for News International to identify the extent of what went wrong. So some will say that this long inability to get to grips with the malaise at the News of the World means that News Corporation, a sprawling global empire, needs to demonstrate that it can exercise rather closer and more diligent control over a business, British Sky Broadcasting, that is vastly bigger and more important to the cultural life of the UK than the News of the World."
"https://www.bbc.com/sport/football/40707435",NA,NA,NA,NA,"Everton Ladies have signed Wales international midfielder Angharad James. The 23-year-old was a free agent after Notts County's liquidation and played for Yeovil in the 2017 Women's Super League Spring Series. ""It's been a tough few months with everything at Notts County but I'm excited to get started,"" she said. ""Hopefully I can bring some experience. I'm still a young player but I've played in this division before."""
"https://www.bbc.com/news/business-56665505","Tax wealth to help shrink inequality caused by Covid says IMF",2021-04-07,NA,NA,"Governments should consider raising taxes on the wealthy to help pay for the cost of Covid, the International Monetary Fund says. It suggested a temporary increase in taxes on wealth or high incomes could help tackle inequalities that have widened due to the crisis. In its fiscal report, it added the move would help the worst affected by the pandemic feel a sense of cohesion. But the organisation urged governments to ""carefully assess trade-offs"". The International Monetary Fund (IMF) pointed to the reform of current policies on inheritance taxes or property, for example, before turning to wealth taxes. ""To help meet pandemic-related financing needs, policymakers could consider a temporary Covid-19 recovery contribution, levied on high incomes or wealth,"" the report said. ""To accumulate the resources needed to improve access to basic services, enhance safety nets, and reinvigorate efforts to achieve the sustainable development goals, domestic and international tax reforms are necessary, especially as the recovery gains momentum,"" it said. A wealth tax typically targets the assets owned by taxpayers, such as property or investments. Its use has declined in recent decades. The Wealth Tax Commission in the UK last year found that a one-off wealth tax at a rate of 5% over £500,000 per individual would raise £260bn in the UK. It warned that an annual wealth tax would be harder to deliver as rich individuals were likely to change their behaviour to avoid being squeezed. Vitor Gaspar, the director of the IMF's fiscal affairs department, added: ""Pre-existing inequalities have amplified the adverse impact of the pandemic. And, in turn, Covid-19 has aggravated inequalities. A vicious cycle of inequality could morph into a social and political seismic crack."" It said during the pandemic, younger and poorer people had suffered most, being at greater risk of losing their jobs or incomes. In the lender of last resort's recent economic outlook report, it forecasted a stronger economic recovery than expected, both globally and in the UK, than it had done in January. It expects, however, that recoveries will diverge dangerously within and between countries too. Countries with slower vaccine rollouts, more limited support from economic policy, and those more reliant on tourism are likely to do less well."
"https://www.bbc.com/sport/av/swimming/54607164",NA,NA,NA,NA,""
"https://www.bbc.com/news/world-europe-12020200",NA,NA,NA,NA,"EU leaders say they are looking at ways to narrow the economic performance gaps that threaten the eurozone's stability. ""We have to tackle the competitiveness gaps"" in the 16-nation eurozone, French President Nicolas Sarkozy said. France and Germany plan to present new proposals to address the problem. But they did not pledge new bail-out cash. The leaders were speaking after an EU summit which saw agreement on a permanent mechanism to help any eurozone nation crippled by debts. The UK Prime Minister, David Cameron, insisted that the new stability mechanism, planned to enter into force in 2013, ""doesn't affect the UK and doesn't transfer any more powers to the European Union"". Germany's Chancellor Angela Merkel said the discussions ""showed that we need more uniformity in our economic policies, and we will have to talk more about that in the coming months"". The European Council President, Herman Van Rompuy, said EU leaders ""have... the political will to do whatever is required to ensure the eurozone's stability"". This year debt-laden Greece and the Irish Republic have received emergency bail-outs, disbursed jointly by the EU and International Monetary Fund. The 27 leaders, meeting in Brussels on Thursday, agreed that in 2013 the permanent mechanism would succeed the eurozone's 750bn-euro (£637bn; $1tn) temporary bail-out fund, the European Financial Stability Facility (EFSF). But the summit conclusions, external on Friday noted that ""only a very limited amount has been committed from the EFSF to support the Irish programme"". Analysts say the EFSF would not be big enough to bail out Spain, if Madrid's finances deteriorated to the point where it needed a rescue. Setting up the new stability mechanism requires a change to the EU's Lisbon Treaty. Two sentences will be added to Article 136 of the treaty - a change that Germany demanded to make any future eurozone bail-out legally watertight. The new text, quoted by Mr Van Rompuy, says: ""The member states whose currency is the euro may establish a stability mechanism, to be activated if indispensable to safeguard the stability of the euro area as a whole. ""The granting of any required financial assistance under the mechanism will be made subject to strict conditionality.""  The ""strict conditionality"" means that any eurozone country requiring such a rescue will have to act to tackle its debt or deficit. The new mechanism will require private sector bondholders to share the cost of any debt restructuring on a case-by-case basis, Reuters news agency reports. The summit comes amid continuing concern about stability in the eurozone, as national debts and deficits have soared above the EU's targets. Portugal and Spain have been under financial market scrutiny since the Irish Republic was forced to take an aid package of 85bn euros (£72bn; $113bn) last month.  The European Central Bank (ECB) has been buying billions of euros of sovereign debt to ease the pressure on the countries seen as most vulnerable in the eurozone. It is to double the reserves it holds - to 10.8bn euros, from 5.8bn euros at present."
"https://www.bbc.com/news/world-europe-12020200",NA,NA,NA,NA,"EU leaders say they are looking at ways to narrow the economic performance gaps that threaten the eurozone's stability. ""We have to tackle the competitiveness gaps"" in the 16-nation eurozone, French President Nicolas Sarkozy said. France and Germany plan to present new proposals to address the problem. But they did not pledge new bail-out cash. The leaders were speaking after an EU summit which saw agreement on a permanent mechanism to help any eurozone nation crippled by debts. The UK Prime Minister, David Cameron, insisted that the new stability mechanism, planned to enter into force in 2013, ""doesn't affect the UK and doesn't transfer any more powers to the European Union"". Germany's Chancellor Angela Merkel said the discussions ""showed that we need more uniformity in our economic policies, and we will have to talk more about that in the coming months"". The European Council President, Herman Van Rompuy, said EU leaders ""have... the political will to do whatever is required to ensure the eurozone's stability"". This year debt-laden Greece and the Irish Republic have received emergency bail-outs, disbursed jointly by the EU and International Monetary Fund. The 27 leaders, meeting in Brussels on Thursday, agreed that in 2013 the permanent mechanism would succeed the eurozone's 750bn-euro (£637bn; $1tn) temporary bail-out fund, the European Financial Stability Facility (EFSF). But the summit conclusions, external on Friday noted that ""only a very limited amount has been committed from the EFSF to support the Irish programme"". Analysts say the EFSF would not be big enough to bail out Spain, if Madrid's finances deteriorated to the point where it needed a rescue. Setting up the new stability mechanism requires a change to the EU's Lisbon Treaty. Two sentences will be added to Article 136 of the treaty - a change that Germany demanded to make any future eurozone bail-out legally watertight. The new text, quoted by Mr Van Rompuy, says: ""The member states whose currency is the euro may establish a stability mechanism, to be activated if indispensable to safeguard the stability of the euro area as a whole. ""The granting of any required financial assistance under the mechanism will be made subject to strict conditionality.""  The ""strict conditionality"" means that any eurozone country requiring such a rescue will have to act to tackle its debt or deficit. The new mechanism will require private sector bondholders to share the cost of any debt restructuring on a case-by-case basis, Reuters news agency reports. The summit comes amid continuing concern about stability in the eurozone, as national debts and deficits have soared above the EU's targets. Portugal and Spain have been under financial market scrutiny since the Irish Republic was forced to take an aid package of 85bn euros (£72bn; $113bn) last month.  The European Central Bank (ECB) has been buying billions of euros of sovereign debt to ease the pressure on the countries seen as most vulnerable in the eurozone. It is to double the reserves it holds - to 10.8bn euros, from 5.8bn euros at present."
"https://www.bbc.com/news/uk-56643648",NA,NA,NA,NA,""
"https://www.bbc.com/news/science-environment-42188125",NA,NA,NA,NA,""
"https://www.bbc.com/sport/av/cricket/66116764",NA,NA,NA,NA,""
"https://www.bbc.com/sport/rugby-union/50558267",NA,NA,NA,NA,"Cardiff Blues have re-signed Samoa international lock Filo Paulo until the end of the season. The 32-year-old played three matches at the World Cup in Japan, taking his international appearances to 34. Paulo spent two seasons with the Blues between 2013 and 2015, when he made made 75 appearances. The 19 stone forward will bolster a Blues pack missing Wales internationals Ellis Jenkins, Josh Navidi and Rory Thornton with injuries. ""We're really happy to welcome Filo into the squad. He was a really popular member within the squad during his first period here and he'll be an important addition, especially with the season set to intensify over the next couple of months,"" said head coach John Mulvihill. ""He's a big man who can add some bulk to our options in the second row."" Paulo could be available for the European Challenge Cup clash against Pau on Saturday, 7 December."
"https://www.bbc.com/sport/football/65828703",NA,NA,NA,NA,"Juventus have signalled their intention to quit the European Super League project. Since the collapse of the initial idea in October 2021, Juventus along with Real Madrid and Barcelona have stuck to the general principles of the plan. That included a focus on clubs taking a leading role in organising competitions instead of European governing body Uefa. However, Juventus have now broken ranks. They have written to Real and Barca to demand talks which, they say, will centre around ""the potential Juventus exit from the Super League Project"". In a complicated statement, Juventus say they will continue with further communications ""due under the law"" following the talks and their assessment of them. It has been felt they were hoping for a favourable ruling from the European Courts of Justice around whether Uefa are entitled to hold a monopoly over their position as a competition organiser and threaten to exclude clubs who set up rival competitions. It has been a turbulent few months for Juventus, who were initially docked 15 points by the Italian FA for financial rule breaches. This punishment was overturned but a second hearing led to a 10-point penalty, which the club accepted. On Sunday, former player Paulo Dybala scored a last-minute goal for Roma that sealed a Europa League place at Juventus' expense. The Turin giants finished seventh and will enter the Europa Conference League. Without the 10 point deduction, they would have qualified for the Champions League at the expense of AC Milan."
"https://www.bbc.com/news/uk-56965963","G7: Rich states want to send 40m more girls to school",2021-05-03,"George Bowden & Francesca Gillett","BBC News","The G7 group of nations is to agree a new target of sending 40 million more girls from low and middle income countries to school within five years. Foreign ministers will use a London summit to commit to helping women in developing countries with a $15bn (£10.8bn) two-year package of support. At their first in-person meeting for two years, they will also agree to help 20 million more girls read by age 10. UK Foreign Secretary Dominic Raab said educating girls was a smart investment. He added that the new targets would help ensure 12 years of continuous education for young women and transform ""the fortunes not just of individuals, but whole communities and nations"". Charities have welcomed the pledge - but said it was at odds with the UK's decision to cut its overseas aid spending. The UK government announced last year it would cut UK aid spending from 0.7% of national income to 0.5% - a reduction of more than £4bn. It has yet to confirm which programmes will be affected. ""We know the reality of these aid cuts,"" said Gwen Hines from Save the Children. ""Life-changing, life-saving support [is] being pulled from families in the middle of a pandemic from schooling, medicine and food. ""I just don't see how that is global leadership at a time when the UK is hosting the G7 summit."" The UK holds the rotating presidency of the G7 group, which also includes the US, France, Germany, Canada, Japan and Italy, and will host a summit of leaders in Cornwall next month. Mr Raab will meet US Secretary of State Antony Blinken later to discuss trade, Iran and China, as part of a three-day meeting of G7 foreign ministers in London.  The collective agreement on girls' education, which will be formally signed on Wednesday and also includes the EU, aims to put ""gender equality at the heart of global co-operation to build back better"" from Covid, the government said. Women make up more than two-thirds of the world's 796 million illiterate people, according to the United Nations. The UN said 39% of girls in rural areas attend secondary school worldwide - fewer than rural boys (45%), urban girls (59%) and urban boys (60%). It was estimated that, before the pandemic worsened education outcomes, 90% of children in low income countries were unable to read a simple text by age 10. As part of the funding, there will be renewed support for women-led businesses, and for products or services that particularly benefit women and support their empowerment. The government said the G7 nations would also ""recommit to collective action to defend and protect sexual and reproductive health and rights for all"" and ""scale up gender-based violence prevention and elimination"". The G7 announcement comes amid criticism over the UK's cut to aid spending. The Foreign and Commonwealth Development Office (FCDO) has been accused of going back on a promise to continue funding for UN family planning projects aimed at helping women and girls. The UN Population Fund - which helps provide contraceptives and maternal health care for millions of women - said the UK pledged £154m for its projects, but then said it would instead receive about £23m. It has also been criticised for the timing of a planned cut in bilateral funding for clean water and sanitation projects. Annette Zera, who works for an education charity helping girls working as domestic servants in Bangladesh, said the aid authorities ""have just let us down"". She told BBC Radio 4's Today programme that their project ""is going to have to stop"" because it will no longer receive the grant it expected. Foreign Office minister James Cleverly said ""there will always be, sadly, individual projects we are not able to support"". ""We are experiencing a once in a 300-year - the worst in 300 years - economic contraction as a direct result of coronavirus,"" he told BBC Radio 4's Today programme as he defended the cuts. ""We have to make the decisions in keeping with those economic circumstances."" He said the UK remained one of the world's leading aid donors and that the reduction in aid spending to 0.5% of national income would be ""temporary""."
"https://www.bbc.com/news/uk-england-birmingham-65201308","Eight arrested in Birmingham, Coventry and Smethwick in online fraud sting",2023-04-06,NA,NA,"Eight people have been arrested and computers, cash and drugs seized as part of an international operation to stop a criminal online marketplace. Four warrants were executed in Birmingham, Coventry and Smethwick over two days where officers recovered £30,000 of suspected criminal cash. Genesis Market sold login details, IP addresses and other data sometimes for less than $1. Law enforcement agencies across 17 countries made arrests this week. The international operation was co-ordinated via the FBI, Dutch National Police and National Crime Agency (NCA) and led to the marketplace - one of the world's biggest - being taken offline. Globally, 200 searches were carried out and 120 people were arrested. The marketplace was set up in 2017 and became a one-stop shop to buy login data with passwords for Facebook, PayPal, Netflix, Amazon, eBay, Uber and Airbnb accounts for sale. Criminals buying the information were even notified by Genesis if the passwords changed, detectives said. West Midlands Police said its regional cyber crime team carried out its warrants which saw six men and two women - aged between 21 and 43 - arrested on suspicion of fraud. Twenty-four people who were suspected users of the site were arrested by the NCA and included two men aged 34 and 36 in Grimsby, Lincolnshire, who were held on suspicion of fraud and computer misuse. Follow BBC West Midlands on Facebook, Twitter and Instagram. Send your story ideas to: newsonline.westmidlands@bbc.co.uk`"
"https://www.bbc.com/news/business-43644936",NA,NA,NA,NA,""
"https://www.bbc.com/sport/cricket/45301653",NA,NA,NA,NA,"The third Twenty20 international between Ireland and Afghanistan at Bready has been abandoned because of a waterlogged pitch. Friday's final match in the three-game series was called off before a ball was bowled after heavy rain left the playing surface unsafe. The game would have been a dead rubber after the Afghans won the series with a dominant 81-run victory on Wednesday.  That followed their 16-run win in the opener on Monday. The two sides are set to meet again in three one-day internationals at Stormont in Belfast next week. Afghanistan, led by former Ireland coach Phil Simmons, recently climbed to eighth in the ICC rankings for the T20 format, above Sri Lanka and Bangladesh."
"https://www.bbc.com/sport/football/42540573",NA,NA,NA,NA,"The football fraternity in Gabon is mourning the death of former international striker Régis Manon. He died in Libreville on new year's day after an illness at the age of 52. Manon played at the 1994 Africa Cup of Nations in Tunisia for the Panthers and went on to coach clubs in Gabon at the end of his playing career.  ""Our thoughts are with his family and the football family,"" the Gabon Football Federation said on its website. Manon whose intentional career lasted for over a decade was part of the squad that helped Gabon qualify for their first ever Nations Cup finals in 1994. He featured in the finals but they the Panthers lost their two group games at the finals - 3-0 to Nigeria and then 4-0 to Egypt. During his career he played for French club Tours FC and Gabonese side FC 105 before switching to coaching including local teams Mounana FC and Akanda FC."
"https://www.bbc.com/sport/football/47131269",NA,NA,NA,NA,"The Guinea Football Federation (Feguifoot) has confirmed the death of their former national team defender Mohamed 'Ofei' Sylla at the age of 44. ""With the deepest pain we announce the death of Mohamed Sylla in Conakry on Monday 4 February 2019 due to illness,"" Feguifoot said in a statement. ""Feguifoot takes this opportunity to offer its sincere condolences to his family, his teammates and his friends."" The federation did not give any further details on the exact cause of death. Sylla also played in all of Guinea's matches at both the 1994 and 1998 Africa Cup of Nations in Tunisia and Burkina Faso respectively. He made his international debut in 1993 and played alongside the legendary Aboubacar Titi Camara, Abdoul Salam Sow, Morlaye Souma and his late namesake Mohamed Lamine Sylla, who died aged 39 from cancer in 2010. He made his final Guinea appearance in 2003 in a friendly against Tunisia, four years after last playing for the Syli Nationale. At club level, he played for Guinean outfit Horoya as well before moving to Europe to play for French club Vannes and Turkish sides Gaziantespor and Denizspor. Sylla also played for Egyptian club Ismaily. His death came just over a year after the death of iconic former Syli Nationale captain Naby Laye 'Papa' Camara."
"https://www.bbc.com/news/world-europe-24874578",NA,NA,NA,NA,"It could be a cultural breakthrough - an EU-wide chain of restaurants that puts Roma hospitality, food and music centre-stage, building relations with a much-maligned community. But plans to set up the first link in this chain are in jeopardy, and ethnic relations have soured, after a Slovenian local council stepped in to prevent the first restaurant from opening. There are Roma-owned or Roma-run restaurants elsewhere in the EU, but the restaurant in Maribor , externalwould have been the first to use the Roma theme as its starting point. The restaurant's menu would give a Gypsy twist on dishes found in South-East Europe, such as dolma, burek, goulash and baklava. It would also offer diners a tea leaf reading of the future - the origin of its logo, an upturned cup. The EU-backed social enterprise also hoped the cultural immersion might improve inter-ethnic relations, while providing employment for Roma, who suffer unusually high levels of economic hardship. ""If an employer in Maribor sees you are Roma you will not get a job,"" says 37-year-old Bayram Mehmeti, the restaurant's prospective waiter. His parents moved to Maribor from Kosovo 30 years ago. Mr Mehmeti was among many Kosovo Roma families who moved at around the same time to find work in Maribor's then-thriving industry. But industrial collapse means Roma unemployment is now estimated at 97%, compared to the average of 18%. Slovenia, a small Alpine country, joined the EU in 2004 - the first ex-Yugoslav state to do so. Like most of its partners in the eurozone it has suffered in the financial crisis.  The restaurant project has already provided training for 23 Roma, five of whom were chosen to join the staff should it manage to open its doors in February. The plan is to reinvest profits to employ more staff and expand elsewhere in the EU. But the plan was thrown into jeopardy last month, when a community council stopped the restaurant from moving into a vacant pizza restaurant. The premises had been promised by Maribor's mayor, Andrej Fistravec. The blocking move was ""obvious xenophobia"", says Mr Fistravec, a sociologist before being elected mayor in March. The city's 3,500 Roma feel let down, says representative Fatmir Beciri, a Maribor resident for the past 35 years.  ""I am very sad about this dispute. It is not just a restaurant, it is an opportunity for Roma to get employment,"" he said. Having been promised the job of assistant chef Devrije Mazrek, 53, out of work for the past 15 years, says the setback is depressing.  ""It put me in a very bad mood. I can't understand why we didn't get the location,"" she said. Mr Mehmeti said he had been proud his daughter could tell her nursery friends about him starting work as a waiter. Mr Fistravec blames his predecessor as mayor, Franc Kangler, for promising the community council the right to decide the building's fate before he resigned in December, having been the target of a series of anti-corruption protests. It is unclear how the legal tussle over the building will be resolved. The community council denies having anything against a Roma restaurant, but opposes it because it conflicts with its own plans to turn the building into a community centre for all ages.  Critics say the council plan is unfeasible and a smokescreen for residents' antipathy to Roma, which comments about the story in Slovenian online media suggest are widely shared. ""Their [Roma] behaviour is catastrophic,"" says a middle-aged Slovenian woman privately. ""Even the children behave badly, they spit and talk mean. The adults drive around with unregistered cars. They steal and they don't even think of working, especially the women."" According to Mr Fistravec: ""Slovenians are outwardly tolerant until they personally get in contact with other ethnic groups"". The Slovenian debate over Roma, he says, has evolved into something akin to the ""Jewish question"". ""We are shocked. We did not feel this hatred before,"" says Mr Beciri."
"https://www.bbc.com/sport/football/43279561",NA,NA,NA,NA,"Wesley Sneijder, the Netherlands' most-capped player, has retired from international football. The 33-year-old, who plays for Qatari side Al-Gharafa, made his debut in 2003 and went on to play 133 games. Midfielder Sneijder made the decision to retire after a discussion with Netherlands manager Ronald Koeman, who was appointed in February. ""I understand that Koeman wants a fresh start with younger players. I respect his decision,"" Sneijder said. Sneijder surpassed Edwin van der Sar as the Netherlands' most-capped player in June 2017 in his 131st appearance. He was part of the side that reached the World Cup final in 2010, where the Netherlands were beaten 1-0 by Spain in South Africa. The former Inter Milan midfielder last played for the Dutch in their 3-0 victory over Romania in November. ""Wesley is one of the best Dutch internationals in recent years, an amazing player with a great attitude,"" Koeman said. ""But I want to build a new team and therefore have to make choices."" A statement from the Dutch Football Association (KNVB) said they would discuss a possible coaching role with Sneijder once he had finished playing."
"https://www.bbc.com/news/science-environment-67207375","Axiom Space: Plan to send all-UK astronaut mission into orbit",2023-10-25,"Jonathan Amos","Science correspondent•@BBCAmos","Four UK astronauts could soon be heading into orbit on an all-British mission. An American company that organises visits to the International Space Station (ISS) is developing the plan. Houston-based Axiom has signed a memorandum of understanding with the UK Space Agency to try to make it happen. The project would probably cost £200m or more, but the idea is that it would be funded commercially. There would be no contribution from UK taxpayers. Axiom told the BBC that conversations with corporations and institutions interested in providing finance were already under way. The last UK individual to go into orbit was Tim Peake, who flew to the ISS as a European Space Agency (Esa) astronaut in 2015. ""This is an exciting opportunity and actually unique,"" he commented. ""No-one has done a 'national mission', commercially, like this before. It's a new model and would be paving the way for how we do space in the future."" Details are sparse at the moment. No crew has been chosen, nor is there a concept yet for how it would be selected. And neither has the destination been fixed.  Currently, all Axiom-organised missions have used capsules belonging to entrepreneur Elon Musk's SpaceX company to take participating astronauts to the ISS.  But the British mission could also be a free-flyer. That's to say, the crew would spend a number of days circling the Earth in just their capsule, conducting scientific experiments and performing outreach, before then returning to a splashdown on Earth. Were the mission to visit the ISS, the US space agency (Nasa) would insist on certain conditions, one of which would be the inclusion in the crew of a seasoned astronaut. Very few UK passport-holders meet this criterion, with Tim Peake himself being an obvious candidate for commander. Axiom, which was founded by a former Nasa official in charge of the ISS, has so far operated two missions, with a third set to blast off in the New Year. These early ventures have provided flight opportunities for high-net-worth individuals and for government-funded astronauts who are not part of the station's regular crew rotations. But if the new space economy in low-Earth orbit is to develop sustainably, it has to move beyond just billionaires and government funds. It has to pull in sectors that traditionally have not been involved in space activity. Axiom's chief revenue officer, Tejpaul Bhatia, commended the UK Space Agency (UKSA) for its forward-looking strategy. The agency has put an emphasis on seeding private backing for a wave of new space companies.    ""The UK is in a very unique position right now and in a leadership position for this transition to the commercialisation of space,"" Mr Bhatia told BBC News. Axiom doesn't need the patronage of the UKSA; it could simply organise the mission on its own. But having the backing of the agency gives the project further assurance. ""It's a really complex endeavour to plan a space mission, to make sure that the crew are well selected and well trained, and that everything of course is safe. We will have a core role in this, along with Esa where some of the training will be done,"" said UKSA chief executive Paul Bate. ""There's also the science we want to see done on the mission itself, and we have a lot of expertise in selecting microgravity experiments, looking at signs of aging for example.  ""But what I really like about this approach is it's got the commercial nature to it, which is at the heart of what the UK Space Agency does."" Precisely when an ""Axiom-UK"" mission would launch is not clear. The financing has to be secured, and the mission profile fully mapped. Also, if it does go to the space station, Nasa only has a limited number of slots available per year to accept commercial visitors - although it charges handsomely for the opportunity, with ""board and lodging"" priced well above £100,000 a night per individual. Axiom will soon begin attaching modules to the ISS that will eventually then uncouple as a separate architecture to form a commercial station when the veteran orbiting lab is decommissioned. Much of the hardware for this enterprise is being manufactured in Italy at Thales Alenia Space, who built most of the habitable areas on the current space station. The strong links between Axiom and Europe resulted this year in the company also signing a memorandum of understanding with Esa. European member states see Axiom as a way to get more of their citizens into orbit, given the limited number of ISS flight opportunities that come directly to Esa by virtue of its membership of the space station project.  Hungary, Sweden, Poland and Italy are all pursuing the Axiom alternative. Although, unlike the proposed UK mission, these nations will use public money to finance the trips. ""We are right now in a phase where we really have to prepare for the post-ISS period in low-Earth orbit; and this is a request also from our member states,"" said Daniel Neuenschwander, Esa's director of human and robotic exploration. ""You know that the commitment to the exploitation of the ISS has been extended by [European research ministers] until 2030. We'll have to see what comes afterwards,"" he told BBC News."
