"","url","headline","date","author","affiliation","content"
"637","https://www.bbc.com/sport/football/63021898",NA,NA,NA,NA,"the integration of swindle town women with the men s league two club is a game changing move said director of football Thomas heartless the change means swindle town Pfc will play some matches this season at the county ground the club play in the fa national women s league division one south west the fourth tier of women s football swindle hope the move will grow the women s team s fan base and inspire more girls to take up the sport sustainable is one thing for us but it s an absolute game changing move for swindle town women it s very much the start of a new era for us heartless told BBC radio wilt shire it means that the running of the club will be integrated over time with the whole club at swindle town and it will make the club more inclusive more accessible and hopefully will see us playing more games at foundation park and the county ground swindle town Pfc was founded in then under the name swindle town ladies and while they have long been affiliated with their male counterparts the women s side has been run independently of the men s team home matches have been played almost exclusively at cinder lane the home of gloucestershire neighbors fair ford town in recent years rather than in swindle itself yet the team have played the first two matches of the new campaign at foundation park swindle town s training complex and community facility both of which they won from a training facilities perspective we use foundation park right next to the county ground at the moment so that is really valuable for us heartless said from a personnel point of view it s about collaboration and joining things up the more and more connections and more and more dots to join just adds strength to us in the short term we ll see and hear more of swindle town women both through our channels online but because we re able to play more games at foundation park this season there s just more of an opportunity to come along and watch heartless pointed to swindle town owner Clem uniform who took over the club last summer and CEO rob Angus as being invaluable to getting the two clubs working closer together their help and vision to see swindle town women become part of the club is fantastic i think with my role being a new one as director of football plus all of the efforts of the existing volunteer committee has just led to this point where actually we can move the club forward in a way we have never been able to before the long term ambition is to see swindle town women move up the football pyramid the most important thing from that is we be had people come along to each game which is on a par with attendances from the league above heartless added with this investment and this integration moving up the leagues from tier four to tier three and beyond is a realistic and achievable goal extraordinary animals battling the icy wilderness watch frozen planet ii on BBC player now how to fool the opposition effectively in sport sideways dives into the world of deception"
"638","https://www.bbc.com/news/blogs-trending-42688148","Pro-Putin social media campaign hijacked by critics","2018-01-15","George Pierpoint, BBC UGC and Social News","And Vitaliy Shevchenko, BBC Monitoring","a hashtag extolling the virtues and achievements of Russian president Vladimir Putin has been trending however what started out as a pro Putin call to action has since been taken over by critics the hashtag which translates as russianeedsputin began as a choreographed political campaign by accounts linked to the ruling united Russia party ahead of the presidential election this year the tweets praised rm Putin s ability to unite the country and his role in guiding Russia through the turbulent post cold war years the hashtag has been among the top trending topics on Russian social media since January and has been used almost times on twitter in the same period although rm Putin is running as an independent candidate rather than from united Russia party linked accounts began using the tag to coincide with efforts to collect signatures in support of rm Putin s campaign for re election you may also like rm Putin needs signatures from across the country to secure his place on the ballot for the election on march many included the hashtag when posting photos of themselves pledging their support to the president at a number of registration points Vladimir Putin has been in power either as the prime minister or president since the year and enjoys huge popularity with many Russians however those critical of the president seized the popularity of the hashtag to highlight issues facing the country and the restriction of political freedoms within it a critic wrote Russia needs roads education medicine to fight against corruption classification free higher education alternation of power parliamentary regime freedom of enterprise and free media this is what Russia needs and not Putin one twitter user mocked those extolling rm Putin s virtues don t know about you but i want more violation of my constitutional rights i want our country to degrade me and the people to become even more stupid rm Putin may Russian Christ protect you corruption rampant corruption citizens rights abuse nominating only the right people as candidates ignoring public opinion police brutality low wages arresting people at peaceful demos yesteryear russianeedsputin the rise and origins of the hashtag have sparked questions about the role of pro Kremlin bots in amplifying the popularity of the term Russian backed accounts have previously been accused of manipulating conversations on social media and running disinformation campaigns"
"639","https://www.bbc.com/news/uk-england-manchester-55841159","North Korean defector Jihyun Park to stand in Bury local elections","2021-01-28",NA,NA,"a woman who fled north chorea has been selected to stand as a candidate when the next local elections are held jihad park who faced starvation torture and persecution before coming to the UK has been chosen for holy rood ward in bury greater Manchester the prospective conservative candidate who settled in bury in campaigns for the rights of north Koreans ms park is believed to be the first person of north Korean descent to stand for election in the UK she escaped from the country in and later became a British citizen after suffering forced repatriation in china ms park fled to the Chinese border with her brother after their father and uncle died of starvation when famine struck she became a victim of human trafficking and was sold into forced marriage to a Chinese farmer with whom she had a child in she was arrested and sent back to north chorea where she faced torture and persecution in a forced labor camp but she was thrown out when they thought she was close to death with gangrene a stranger nursed her back to health and helped her to escape and reunite with her son ms park is now a language tutor living in the airfield area of bury and campaigns for the rights of all north Koreans to live without fear of torture and persecution the local democracy reporting service reports she said in comparison my life in the UK is heaven bury conservative association tweeted we re so proud that to our knowledge jihad is the first ever north Korean defector to stand for local elections in Britain the holy rood ward is currently held by three liberal democrat councilors with sitting councilor Steve wright defending his seat labor has announced former councilor noel bailey will be standing for the party"
"640","https://www.bbc.com/news/world-europe-64072575","Russia may send empty Soyuz to bring ISS crew home","2022-12-23",NA,NA,"Russia s space agency says it is considering sending an empty spacecraft to the international space station ISS to bring home three crew members ahead of schedule after their Soyuz capsule started leaking microcosm and NASA said it was unclear how the external radiator on the spacecraft sustained a tiny puncture they have ruled out the impact of a meteor the leak started as two cosmonauts were preparing for a routine spacewalk a decision is yet to be made about how exactly the three crew members will be brought back to earth the most likely option is to send another Soyuz spacecraft to collect them a less likely option is sending them home in the leaky capsule without most of its coolant which regulates temperatures inside the crew compartment of the spacecraft the vehicle known as ms flew Russian cosmonauts summitry lintel and serge provoker as well as NASA astronaut frank rubbish to the station in September but it began spraying coolant into space earlier this month with NASA TV capturing dramatic images of white particles streaming out of the capsule like snowflakes jewel monumental NASA s ISS program manager said late February would be the most likely time to launch another Soyuz the crew were due to return in march NASA says that none of the crew are in danger the capsule is currently being vented with air flow allowed through an open hatch to the space station rm monumental said the ISS was launched in and is located about km from the earth cosmonauts carry out tests and research at the station that will help future space missions"
"641","https://www.bbc.com/sport/football/60860804",NA,NA,NA,NA,"japan booked their place at this year s word cup in Qatar with a dramatic victory against Australia that also confirmed Saudi Arabia s qualification for the tournament two late goals from substitute karaoke tomato in Sydney sealed japan s place in Qatar with a game to spare victory lifted japan top of group b of Asian qualifying above Saudi Arabia who are four points clear of Australia Australia now face a play off campaign to reach a fifth successive world cup the soccer next face Saudi Arabia in cheddar in what is now a dead rubber on Tuesday before going on to face the country that finishes third in group a in a play off game on June with two group games to go the united Arab emirates are third in that group three points ahead of Lebanon while Iraq are a further point adrift the winner of that tie goes on to a play off against the fifth placed team from south America japan needed to beat Australia on home soil for the first time since to progress and appeared to be heading towards a frustrating draw against a oviduct hit soccer side before tomato came off the bench to break the deadlock in the ht minute tatami min amino had hit the crossbar twice in the first half and then had an ht minute effort from six yards cleared off the line by Trent sanguinary winger tomato replaced the Liverpool forward in the ht minute and pounced on a cut back pass soon after to beat goalkeeper mat Ryan and spark wild celebration from the visitors tomato then put the result and qualification beyond doubt five minutes later when he skipped through the tiring Australia defense and beat Ryan again"
"642","https://www.bbc.com/news/uk-england-humber-66451656","Humberside Airport workers to vote on industrial action","2023-08-09",NA,NA,"workers at underside airport are to vote on strike action after rejecting a pay offer a union has said members of unison including security staff firefighters and cleaners will be balloted at the airport in north relationship over the next two weeks the union said its members at the site were paid significantly lower than their counterparts at Manchester and lids Bradford airports underside airport said it was disappointed at this response unison said staff earning around had been offered an increase while those earning around were offered a rise of and a increase was offered to workers earning around George aye the union s regional organizer said this vote by members shows they still don t feel valued by their employer air traffic controllers were paid a higher unconsolidated payment which to our members suggests their work is not as valued as those working in air traffic control a higher pay offer would not only be an investment in staff but an investment in underside airport overall he added if approved by unison members at the airport any strike action was likely to take place in the autumn the union said a spokesperson for underside airport said we are disappointed at this response particularly after unison advised members to accept this offer we have yet to be formally advised of any ballot to strike and we hope unison will continue talks about resolving this issue and avoiding unnecessary disruption to underside passengers underside airport is located near the village of ringtone there are daily flights from there to Amsterdam as well as a number of seasonal routes to holiday destinations an average of around passengers used the airport annually before the oviduct lock downs follow BBC east Yorkshire and relationship on Facebook twitter and Instagram send your story ideas to snorkeling news BBC co UK"
"643","https://www.bbc.com/news/education-50563833","Pisa tests: UK rises in international school rankings","2019-12-03","Sean Coughlan","BBC News family and education correspondent","the UK has made positive progress in international school rankings based on tests taken by year old in countries and regions the Pisa tests run by the organization for economic co operation and development show the UK rising in reading math and science but the UK lags behind top performers such as china Singapore and Estonia the UK s teenagers were also found to have among the lowest levels of life satisfaction mandrels schlemiel the coed s education director said there were positive signals from the UK s results for the tests taken in which he said showed modest improvements the UK s math results represent a particular improvement on three years ago according to an analysis by the national foundation for educational research fer but it says there has been no significant change for reading or science with scores remaining broadly similar in Pisa tests since despite fluctuations in rankings this year s science score has shown a slight fall in fact but because other countries results have also slipped the UK has climbed upwards in the rankings at the current rate of progress rm schlemiel said it would take a very long time for the UK to catch up with the highest achieving countries he suggested more investment in teachers skills as a way to make improvements the global trend shows Asian school systems such as china and Singapore getting the best results with Estonia and Finland among the highest achieving European countries and Canada performing strongly china is top for all subjects but its score is calculated using results from just four of its provinces Beijing shanghai Jiangsu and Zhejiang with a combined population of about million rm schlemiel said these Chinese provinces were very effective at making sure all pupils including the disadvantaged reach a high level and even the most deprived of pupils in these provinces had better results than the average for the UK within the UK s four devolved education systems England was the highest achiever in all three subjects wales remained the lowest performing within the UK for all subjects with Scotland better than northern Ireland at reading and northern Ireland outperforming Scotland at math and science in reading tests wales scored below the average for coed countries while England Scotland and northern Ireland were all above average despite a decade of changes in school policy in England and Scotland and different political directions the scores in this year s reading tests remained very similar for the two education systems as they were a decade before as well as gathering academic test results there were also questions about teenagers well being and the UK had some of the lowest scores of any country for life satisfaction and for feeling they had meaning in their lives in England of young people said they were sometimes or always worried compared with an coed average of rm schlemiel said more than many other countries UK schools had a strong culture of individual competition rather than co operation the Pisa tests are the coed s programmer for international student assessment in which the ability of year old is tested every three years in reading math and science they are voluntary but an increasing number of countries take part wanting to see how their pupils compare by international standards the tests have become an influential measure of education standards offering a different perspective from national exams the rankings are based on samples of pupils in each country with about pupils having taken this round of tests the UK s figures are based on a sample of about pupils taking tests in almost schools pupils in England have continued to perform well in reading and science and have made significant improvement in math said Carole Willis chief executive of the fer which published an official analysis of the UK results but she called for more investigation into why pupils in England were more likely to have negative feelings takeoff Barton leader of the as cl head teachers union warned during an election campaign there was a risk of over claiming or over blaming about these results but he said attention should be paid to the low levels of well being and the great pressure e tongue sticking out experienced by teenagers sir peter lamp founder of the Sutton trust social mobility charity said we need to do more to narrow the gap between rich and poor students particularly for the highest performing ones education secretary Gavin Williamson said the rise in the rankings reflected the efforts of conservative governments to have more rigorous primary school assessments and more pupils are now studying the core academic subjects at geese but Kevin Courtney joint leader of the national education union said it was too early to draw any conclusions about the conservatives changes to education from these results Paul white man of the national association of head teachers said teachers and school leaders deserved credit for the results given the very difficult circumstances in which they have been forced to operate over the past years"
"644","https://www.bbc.com/news/entertainment-arts-46273504","International Emmys 2018: BBC wins two awards","2018-11-20",NA,NA,"a BBC drama about gay relationships is one of two UK productions to win awards at this year s international em mys man in an orange shirt written by novelist Patrick gale won the TV movie mini series prize at Monday s awards ceremony in new York goodbye Aleppo a BBC film documenting the work of citizen journalists in Syria took home the documentary prize Sherlock star larch misspoken won the best actor prize for playing a priest in danish drama ride upon the storm Germany s naan schuss won the female equivalent for playing gab roster a comedian afflicted by a stroke in the sniffles would have been fine broadcast on BBC two last year man in an orange shirt told of two gay romances one in the years following world war two and the other in present day London Vanessa Redgrave was a member of the cast of the two part drama which saw gale make his screenwriting debut Spanish crime yarn money heist la case DE apple won the drama series prize at the ceremony hosted by comedian hair roundabout presented annually by the international academy of television arts and sciences the international em mys honor TV made outside the us this year s event saw awards presented to shows from countries two special prizes were also given to producer Greg timberland and Sophie turner align CEO of media company embolden shine formerly an executive at sky turner align spent five years at the BBC and has been tipped by some as a future director general of the corporation follow us on Facebook on twitter newsagents or on Instagram at newsagents if you have a story suggestion email entertainment news BBC co UK"
"645","https://www.bbc.com/news/uk-northern-ireland-55651120","Covid-19: NI to introduce international travel Covid tests","2021-01-14","Jayne McCormack","BBC News NI Political Reporter","passengers arriving into nigh from outside the UK and republic of Ireland will soon have to produce a negative oviduct test before departure first minister Arlene foster confirmed the executive had agreed the plan on Thursday people arriving from countries not on the government s travel corridors list will also still have to self isolate for days the move has already been agreed in the republic of Ireland passengers arriving there will be subject to the new rules from Saturday with the measure taking effect in England and Scotland from Monday negative tests hours prior to arrival are already a requirement in the republic of Ireland for passengers traveling from great Britain and south Africa speaking at storm s press conference on Thursday the first minister said northern Ireland s r number had also fallen to between and for new cases of the virus the reproductive rate of the virus known as the r rate measures the infection rate of oviduct and had risen to about due to Christmas relaxations deputy first minister Michelle o Weill said the drop showed the very real effect of lock down restrictions imposed on December but she warned there was still no room for complacency she said she still believed there needed to be an two island approach to travel restrictions including discussions with the British and Irish governments as a matter of urgency Mrs foster said storm ministers had also e tongue sticking out dressed frustration at the executive meeting over a lack of data sharing from authorities in the republic of Ireland and called for it to be escalated spin chief constable Simon byre said penalty notices a day are being handed out to those who breach the oviduct regulations he told the press briefing that if people continued flouting rules they could e tongue sticking out etc firm and swift enforcement we won t turn a blind eye when people break the rules on Thursday more deaths related to oviduct were reported by the department of health in northern Ireland bringing its total to there have been new cases diagnosed in the past hours while oviduct patients are being treated in ictus across northern Ireland of which are on ventilators Mrs foster said she found it incredible and frankly unbelievable that some people were still holding house parties and gatherings despite the pandemic rates and the lock down on Wednesday health officials warned that levels of the new more transmissible variant of the virus are rising rm swan said that meant more difficult decisions on lock down restrictions could be required northern Ireland is in the third week of a six week lock down to curb the spread of oviduct the executive is due to review the current restrictions on January the first and deputy first ministers said they would take evidence from health officials before deciding whether an extension of the lock down would be required ministers have also e tongue sticking out dressed concerns about some larger retailers gaming the regulations and keeping open non essential parts of their businesses a meeting between the first and deputy first ministers and representatives of the retail sector is due to happen on Friday afternoon elsewhere the chief medical officer has confirmed that unpaid carers looking after clinically extremely vulnerable individuals should receive the first dose of their vaccine when phase two of the vaccination programmer begins next month rd Michael McBride told storm s health committee they are provided for on a list of prioritization provided by the joint committee on vaccination and immunization which decides the order of vaccination delivery rm swan was asked if his department was putting all its eggs in the vaccine basket he said it was not the entirety of the answer adding it will take time for the benefits of it to bed in and while it is doing it we still have to follow those restrictions that are in place we may actually have to introduce more on Thursday afternoon the department tweeted that vaccines have been administered in northern Ireland Mrs foster said that by end of this month it is hoped all care home residents health staff and those aged over in northern Ireland will have received their first vaccination she said that would be an incredible achievement and make northern Ireland one of the top performing countries in rolling out its vaccination programmer meanwhile the chairman of the police federation for nigh pfennig has said officers need more powers to enforce oviduct regulations at present officers can only issue guidance and advice on the public health regulations pfennig chairman mark Lindsay said that puts officers in a difficult position the federation represents thousands of rank and file spin officers i think we are well past the stage where police officers are the people that should be giving advice around the guidance rm Lindsay told BBC radio Coyle"
"646","https://www.bbc.com/sport/football/66761401",NA,NA,NA,NA,"moneymaker has surpassed peel as Brazil s male all time top scorer with two goals in a win over Bolivia the forward who went into the world cup qualifying match tied with legend peel on goals missed a penalty before scoring twice in the second half on his ht appearance i never imagined reaching this record i m no better than peel or any other player for the national team he said Marta has scored a record goals in matches for Brazil s women s team peel who died in December aged scored goals in appearances between and he was widely regarded to be one of the greatest footballers to ever play the game his official account on social media platform x paid tribute to moneymaker s achievement congratulations moneymaker for surpassing the king in goals for Brazil surely peel is applauding you today it said Brazil coach Fernando dinning said he came to do what he did have fun score two goals and break the record moneymaker became the world s most e tongue sticking out endive player when he joined pairs st germane from Barcelona for m in he left the french side in the summer to join Saudi pro league team AL hill he is a very big idol people must recognize him and accept him dinning added elsewhere Uruguay started their south American qualifying campaign with a win against Chile under their new coach former lids united boss Marcelo kielbasa our coverage of your premier league club is bigger and better than ever before follow your team and sign up for notifications in the BBC sport app to make sure you never miss a moment"
"647","https://www.bbc.com/sport/football/66756700",NA,NA,NA,NA,"Moldova international violate mitral has died aged after a tragic accident while on a mountain hike with club mates the defender joined herein in Iceland in the spring and her club and efface said she passed away external earlier this week a statement from herein added mitral was kind energetic and an exemplary footballer mitral who had previously played for aphelia train in Italy and la solaria in Spain earned caps for Moldova the Moldovan fa called mitral one of the best players of the women s national team Moldova are ranked the ht best side in women s international football by fife and did not qualify for the world cup mitral also won the Moldovan cup with alga transpolar and Romanian cup with vases famine"
"648","https://www.bbc.com/news/uk-politics-57379699","Foreign aid: Aid cuts could see lives lost, warns senior Tory","2021-06-07","Kate Whannel","BBC News","children could die as a result of UK cuts to the overseas aid budget a senior conservative backbenches says the prime minister is facing a possible commons defeat after cutting spending of national income on international development from to David divas among more than Tories against the move said some UK backed schemes have already been canceled and morally this is a devastating thing the government s supporters say the cut is temporary necessary and popular the conservative party committed to spending in its manifesto for the general election but ministers say it is hard to justify given record levels of peacetime borrowing during the pandemic the cut amounts to almost b but the government said it will still spend more than b on foreign aid in speaking at the start of a week in which the UK hosts the g summit in Cornwall rm divas said historically i am a critic of aid spending but doing it this way is really so harmful he told BBC radio s today programmer if the government were to offer a compromise of a short time frame for their cut to foreign aid spending it helps but he said if you re a small child and suddenly you get dirty water you get an infection from it and you die temporary does t mean much rm divas added if you re going to kill people with this which i think is going to be the outcome in many areas we need to reverse those immediately lee Margaret Webster from charity action aid told the BBC the cuts had forced a project tackling violence against women and girls in Rwanda to close this included shutting down seven shelters providing sanctuary for girls escaping domestic violence she said former prime minister Theresa may is one of the other troy rebels hoping to achieve a u turn with an amendment to the advanced research and invention agency aria bill a planned new law to set up a new agency designed to come up with innovative policy it would oblige the agency to make up any shortfall in aid spending if the government were to miss the target the bill is due to be scrutinized in the commons on Monday afternoon but it will be up to commons speaker sir Lindsay Hoyle to decide whether the rebels amendment should be put to a vote BBC politics correspondent rain Watson says the government is confident the speaker will rule that the amendment is not sufficiently connected to the bill and therefore will not be debated however he says the conservative rebels believe sir Lindsay has not yet made up his mind voting on the bill will begin no later than bat it is not certain that the speaker of the commons sir Lindsay Hoyle will allow a vote to go ahead later but if he does the numbers look very tricky for the government first plenty of backbenches and also privately some in the government think that cutting aid right now is simply the wrong thing to do as a matter of principle next the commitment to stick with spending of GDP was in the troy manifesto and mos don t like having to e tongue sticking out lain why promises have been broken thirdly the cast list of those arguing to keep the commitment is full of well known conservatives including former prime ministers and cabinet ministers who know how to get headlines and how to organist there are dozens of former ministers on the backbenches who may not agree on everything but can agree on this and are not exactly rm Johnson s biggest fans lastly the timing of this vote is awkward indeed rm Johnson is about to play host to the leaders of the free world at the g does starting that week being beaten by his own backbenches for reneging on a promise to the world s poorest sound tempting read more from Laura here former labor prime minister Gordon brown also criticized the cuts telling BBC breakfast it was a life and death issue and made no economic or moral sense writing in the guardian former international development secretary Andrew Mitchell who is leading the rebellion said the UK is the only member of the g group of advanced economies cutting aid this year and that contributing our fair share of aid is essential for a successful g summit this week the aid reduction has meant millions of pounds less is being spent on supporting girls education reproductive health clean water HIV aids the humanitarian crisis in Yemen and Syria and hundreds of other projects dozens of charities said there was no justifiable economic need for them in a letter to rm Johnson over the weekend and archbishop of Canterbury Justin welly called the cuts indefensible on twitter solicitor general Lucy grazer said the government would return to spending levels when the fiscal situation allows she said the UK was a big aid donor but added we have a duty to ensure we protect our citizens here as well as those in the rest of the world a senior government source told BBC political correspondent Chris mason that if the amendment were to go through it would be the equivalent of putting up income tax by a penny for every pound earned and ex work and pensions secretary Esther McVeigh argued the UK should t end up going into deeper debt in order to finance other countries writing in the telegraph she said the UK should instead help poorer countries trade their way out of poverty if more and more aid was the solution large parts of Africa would have escaped all poverty decades ago she added"
"649","https://www.bbc.com/news/uk-politics-57379699","Foreign aid: Aid cuts could see lives lost, warns senior Tory","2021-06-07","Kate Whannel","BBC News","children could die as a result of UK cuts to the overseas aid budget a senior conservative backbenches says the prime minister is facing a possible commons defeat after cutting spending of national income on international development from to David divas among more than Tories against the move said some UK backed schemes have already been canceled and morally this is a devastating thing the government s supporters say the cut is temporary necessary and popular the conservative party committed to spending in its manifesto for the general election but ministers say it is hard to justify given record levels of peacetime borrowing during the pandemic the cut amounts to almost b but the government said it will still spend more than b on foreign aid in speaking at the start of a week in which the UK hosts the g summit in Cornwall rm divas said historically i am a critic of aid spending but doing it this way is really so harmful he told BBC radio s today programmer if the government were to offer a compromise of a short time frame for their cut to foreign aid spending it helps but he said if you re a small child and suddenly you get dirty water you get an infection from it and you die temporary does t mean much rm divas added if you re going to kill people with this which i think is going to be the outcome in many areas we need to reverse those immediately lee Margaret Webster from charity action aid told the BBC the cuts had forced a project tackling violence against women and girls in Rwanda to close this included shutting down seven shelters providing sanctuary for girls escaping domestic violence she said former prime minister Theresa may is one of the other troy rebels hoping to achieve a u turn with an amendment to the advanced research and invention agency aria bill a planned new law to set up a new agency designed to come up with innovative policy it would oblige the agency to make up any shortfall in aid spending if the government were to miss the target the bill is due to be scrutinized in the commons on Monday afternoon but it will be up to commons speaker sir Lindsay Hoyle to decide whether the rebels amendment should be put to a vote BBC politics correspondent rain Watson says the government is confident the speaker will rule that the amendment is not sufficiently connected to the bill and therefore will not be debated however he says the conservative rebels believe sir Lindsay has not yet made up his mind voting on the bill will begin no later than bat it is not certain that the speaker of the commons sir Lindsay Hoyle will allow a vote to go ahead later but if he does the numbers look very tricky for the government first plenty of backbenches and also privately some in the government think that cutting aid right now is simply the wrong thing to do as a matter of principle next the commitment to stick with spending of GDP was in the troy manifesto and mos don t like having to e tongue sticking out lain why promises have been broken thirdly the cast list of those arguing to keep the commitment is full of well known conservatives including former prime ministers and cabinet ministers who know how to get headlines and how to organist there are dozens of former ministers on the backbenches who may not agree on everything but can agree on this and are not exactly rm Johnson s biggest fans lastly the timing of this vote is awkward indeed rm Johnson is about to play host to the leaders of the free world at the g does starting that week being beaten by his own backbenches for reneging on a promise to the world s poorest sound tempting read more from Laura here former labor prime minister Gordon brown also criticized the cuts telling BBC breakfast it was a life and death issue and made no economic or moral sense writing in the guardian former international development secretary Andrew Mitchell who is leading the rebellion said the UK is the only member of the g group of advanced economies cutting aid this year and that contributing our fair share of aid is essential for a successful g summit this week the aid reduction has meant millions of pounds less is being spent on supporting girls education reproductive health clean water HIV aids the humanitarian crisis in Yemen and Syria and hundreds of other projects dozens of charities said there was no justifiable economic need for them in a letter to rm Johnson over the weekend and archbishop of Canterbury Justin welly called the cuts indefensible on twitter solicitor general Lucy grazer said the government would return to spending levels when the fiscal situation allows she said the UK was a big aid donor but added we have a duty to ensure we protect our citizens here as well as those in the rest of the world a senior government source told BBC political correspondent Chris mason that if the amendment were to go through it would be the equivalent of putting up income tax by a penny for every pound earned and ex work and pensions secretary Esther McVeigh argued the UK should t end up going into deeper debt in order to finance other countries writing in the telegraph she said the UK should instead help poorer countries trade their way out of poverty if more and more aid was the solution large parts of Africa would have escaped all poverty decades ago she added"
"650","https://www.bbc.com/news/business-62299490","IMF: UK set for slowest growth of G7 countries in 2023","2022-07-26",NA,NA,"the UK is set for the slowest growth of the g richest economies next year the international monetary fund has warned it is predicting UK growth will fall to just in much lower than its forecast in April of the global economy has shrunk for the first time since the IMF said hit by the Ukraine war and oviduct with growth stalling in the UK us china and Europe the world may soon be teetering on the edge of a global recession it said we know that people are feeling the impact of rising prices caused by global economic factors triggered by the illegal Russian invasion of Ukraine a HM treasury spokesperson said in a statement adding that help for households included off energy bills plus personal tax cuts worth up to a year the IMF has cut its global growth forecast to just and warned the slowdown risks being even more severe it said fast rising prices were to blame for much of the slowdown with households and businesses squeezed by a combination of higher prices and higher borrowing costs as policymakers raise interest rates to try to counter inflation the global economy still reeling from the pandemic and Russia s invasion of Ukraine is facing an increasingly gloomy and uncertain outlook economist Pierre Olivier outpourings wrote in a blog outlining the international lending body s latest economic forecast the outlook has darkened significantly since April the last time the IMF issued forecasts he added the global economy contracted in the three months to July which was the first decline since the pandemic hit the IMF said the probability of a recession in the g economies Canada France Germany Italy japan the us and UK now stands at roughly nearly four times higher than usual while UK growth is e tongue sticking out acted to remain relatively strong this year rm outpourings said unusually high inflation faster than in Europe or the us is e tongue sticking out acted to take a toll in if you were to look at both years together it s actually not very far from where the other advanced economies are he told the BBC the one thing that worries me more about the UK economy is that their inflation numbers seem to be quite high there is a fairly high pass through from high gas prices to broader prices in the economy that would signal even further monetary policy tightening by the bank of England and that would also weigh down on growth going forward the IMF now e tongue sticking out sects inflation to reach in advanced economies and in emerging market and developing economies nearly a full percentage point higher than it e tongue sticking out acted in April inflation at current levels represents a clear risk for current and future macroeconomic stability and bringing it back to central bank targets should be the top priority for policymakers rm outpourings said tighter monetary policy will inevitably have real economic costs but delaying it will only exacerbate the hardship the fallout from the war in Ukraine is being felt in pockets across the world soaring food and fuel prices and higher interest rates means the IMF sees more gloomy prospects for all major economies but it s the UK that Russia apart remains bottom of the pile for Brexit may not have helped but it s our reliance on fossil fuels they make up of our energy mix more than in the EU that s made us particularly vulnerable to this shock those prices are determined on international markets but affect us all this report comes on the day that with the energy price cap set to top in October a committee of mos warns that further government help for households may be needed but the IMF is among those economists who be noted that the UK faces more fundamental issues than the current crisis with living standards having dropped behind many competitors over the last years something many attribute to a lack of investment in skills equipment and infrastructure officials from the IMF have previously told me that one way to remedy that would be to raise not lower taxes to fund more investment the us saw the steepest downgrade of any country for the IMF cut its growth forecast for the world s largest economy to this year from previously and to just in meanwhile growth in china is e tongue sticking out acted to fall to this year the slowest rate in nearly four decades as the country wrestles with new oviduct lock downs and a property crisis questions about the reliability of Europe s natural gas supplies from Russia as well as political unrest generated by high food and fuel prices are among the risks the global economy is facing in the months ahead the IMF said we can be reasonably hopeful that china might be rebound rm outpourings said adding that he was much more concerned about both the inflation path and the tightening of monetary policy leading to a slowdown going ahead it warned that in a plausible scenario in which only some of those risks materialist like a shutdown of Russian gas flows to Europe global economic growth could fall to next year a pace the world has fallen below just five times since"
"651","https://www.bbc.com/news/world-47446243","International Women's Day: History, strikes and celebrations","2019-03-05",NA,NA,"you might have seen international women s day mentioned in the media or heard friends talking about it but what is it for when is it is it a celebration or a protest and is there an equivalent international men s day for more than a century people around the world have been marking march as a special day for women read on to find out why international women s day grew out of the labor movement to become a UN recognized annual event the seeds of it were planted in when women marched through new York city demanding shorter working hours better pay and the right to vote it was the socialist party of America who declared the first national woman s day a year later the idea to make the day international came from a woman called Clara catkin she suggested the idea in at an international conference of working women in Copenhagen there were women there from countries and they agreed on her suggestion unanimously it was first celebrated in in Austria Denmark Germany and Switzerland the centenary was celebrated in so this year we re technically celebrating the ht international women s day things were made official in when the united nations UN started celebrating the day and setting an annual theme the first one in was celebrating the past planning for the future this year s focuses on think equal build smart innovate for change UN figures show that only half of working age women are represented in the labor force globally international women s day has become a date to celebrate how far women have come in society in politics and in economics while the political roots of the day mean strikes and protests are organized to raise awareness of continued inequality march Clara s idea for an international women s day had no fixed date it awns t formalized until a war time strike in when Russian women demanded bread and peace and four days into the women s strike the star was forced to abdicate and the provisional government granted women the right to vote the date when the women s strike commenced on the Julian calendar which was then in use in Russia was Sunday February this day in the Gregorian calendar was march and that s when it s celebrated today there is indeed on November but it has only been marked since the s and sin t recognized by the UN people celebrate it in more than countries including the UK the objectives of the day are to focus attention on men s and boys health improve gender relations promote gender equality and highlight positive male role models the theme for was positive male role models international women s day is a national holiday in many countries including Russia where the sales of flowers doubles during the three or four days around march in china many women are given a half day off work on march as advised by the state council although many employers don t always pass the half day on to their female employees in Italy international women s day or la feats Della Donna is celebrated by the giving of mimosa blossom the origin of this tradition is unclear but it is believed to have started in more after world war ii in the us the month of march is women s history month a presidential proclamation issued every year honors the achievements of American women this year s international women s day campaign has chosen the theme counterbalance which encourages people around the world to take action towards accelerating gender balance the past months have seen the women s movement reach an unprecedented scale in October millions began using the hashtag metro on social media to speak out against e tongue sticking out experiences of harassment and sexual assault and to denounce their widespread prevalence in the metro conversation grew to a global scale with countries such as India France china and south chorea joining in the conversation to demand change in the us a record number of women were elected in the midterm elections in Ireland citizens voted to repeal the eighth amendment of the constitution paving the way for legalized abortion BBC women names influential and inspirational women around the world every year we create documentaries features and interviews about their lives giving more space for stories that put women at the center on march BBC women will be showcasing inspirational stories from women in the UK and across the world from India s first school for grandmothers to comedians showing you how to respond to sexist banter follow BBC women on Instagram and Facebook and join the conversation"
